ultimateparentid,rssd,year,best_match,callReports_sample,summaryOfDeposits_sample,federalReserve_sample
148733,130103,2015,1,1,0,0
29801,130635,1998,1,1,1,0
22947,131351,2000,1,1,1,0
22947,131351,2001,1,1,1,0
109395,131650,1999,0,1,1,1
109395,131650,2001,0,1,1,1
130664,132938,2007,1,1,1,1
6154,134334,1997,0,1,0,0
6154,134334,2002,0,1,0,0
6154,134334,2003,0,1,0,0
6154,134334,2004,0,1,0,0
6154,134334,2005,0,1,0,0
6154,134334,2006,0,1,0,0
6154,134334,2007,0,1,0,0
6154,134334,2008,0,1,0,0
6154,134334,2009,0,1,0,0
6154,134334,2010,0,1,0,0
6154,134334,2011,0,1,0,0
6154,134334,2012,0,1,0,0
6154,134334,2013,0,1,0,0
6154,134334,2014,0,1,0,0
6154,134334,2015,0,1,0,0
31892,134905,1999,0,1,1,0
5921,135658,1988,0,1,0,0
5921,135658,1989,0,1,0,0
5921,135658,1990,0,1,0,0
21271,135715,2014,0,1,0,0
21271,135715,2015,0,1,0,0
6263,135751,1988,0,1,0,0
6263,135751,1989,0,1,0,0
6263,135751,1990,0,1,0,0
6263,135751,1991,0,1,0,0
6263,135751,1992,1,1,0,0
6263,135751,2002,1,1,1,0
19970,135902,2009,0,1,0,0
19970,135902,2010,0,1,0,0
19970,135902,2011,0,1,0,0
19970,135902,2012,0,1,0,0
19970,135902,2013,0,1,0,0
19970,135902,2014,1,1,0,0
19970,135902,2015,0,1,0,0
139643,136431,1987,0,1,0,0
139643,136431,1988,0,1,0,0
34338,137513,1987,0,1,0,0
34338,137513,1989,0,1,0,0
34338,137513,1992,0,1,0,0
34338,137513,1995,0,1,0,0
34338,137513,1996,0,1,0,0
34338,137513,1997,0,1,0,0
150883,137559,2014,0,1,1,1
105114,137915,2005,1,1,1,1
105114,137915,2006,0,1,1,1
116188,137915,2007,1,1,1,1
116188,137915,2009,1,1,1,1
116188,137915,2011,1,1,1,1
116188,137915,2012,1,1,1,1
116188,137915,2013,1,1,1,1
116188,137915,2014,1,1,1,1
26514,138136,1997,0,1,1,0
26514,138136,1998,0,1,1,0
26514,138136,1999,0,1,1,0
26514,138136,2000,0,1,1,0
26514,138136,2001,0,1,1,0
26514,138136,2002,0,1,1,0
121192,138538,2007,0,1,0,0
121192,138538,2008,0,1,0,0
121192,138538,2009,0,1,0,0
121192,138538,2010,0,1,0,0
121192,138538,2011,0,1,0,0
121192,138538,2012,0,1,0,0
150515,139553,2014,1,1,1,1
8860,139610,1988,0,1,0,0
8860,139610,1989,0,1,0,0
8860,139610,1990,0,1,0,0
95528,139740,2003,1,1,1,1
147576,140018,2013,1,1,1,1
7852,140139,1987,0,1,0,0
7852,140139,1988,0,1,0,0
7852,140139,1989,0,1,0,0
7852,140139,1990,0,1,0,0
7852,140139,1991,0,1,0,0
7852,140139,1992,0,1,0,0
7852,140139,1993,0,1,0,0
7852,140139,1994,0,1,0,0
7852,140139,1995,0,1,0,0
7852,140139,1996,0,1,0,0
7852,140139,1997,0,1,0,0
7852,140139,1998,0,1,0,0
7852,140139,1999,0,1,0,0
7852,140139,2000,0,1,0,0
7852,140139,2001,0,1,0,0
7852,140139,2002,0,1,0,0
7852,140139,2003,0,1,0,0
7852,140139,2004,0,1,0,0
7852,140139,2005,0,1,0,0
7852,140139,2006,0,1,0,0
7852,140139,2007,0,1,0,0
7852,140139,2008,0,1,0,0
7852,140139,2009,0,1,0,0
7852,140139,2010,0,1,0,0
7852,140139,2011,0,1,0,0
7852,140139,2012,0,1,0,0
7852,140139,2013,0,1,0,0
7852,140139,2014,0,1,0,0
71197,140139,2015,1,1,0,0
6344,140755,1987,1,1,0,0
137763,141556,2011,1,1,1,1
137763,141556,2012,1,1,1,1
137763,141556,2013,1,1,1,1
137763,141556,2014,1,1,1,1
158920,142955,2015,1,1,1,1
38701,143000,1999,1,1,1,0
89862,143000,2003,1,1,1,0
6307,143055,1987,1,1,0,0
117257,143662,2007,0,1,1,1
117257,143662,2008,0,1,1,1
117257,143662,2009,0,1,1,1
117257,143662,2010,0,1,1,1
117257,143662,2011,0,1,1,1
117257,143662,2012,0,1,1,1
117257,143662,2013,0,1,1,1
117257,143662,2014,0,1,1,1
117257,143662,2015,0,1,1,1
11581,143756,1988,0,1,0,0
11581,143756,1992,1,1,0,0
6424,144258,1987,1,1,0,1
6424,144258,1988,1,1,0,1
30255,144333,1998,0,1,0,0
30255,144333,1999,0,1,0,0
30255,144333,2000,0,1,0,0
30255,144333,2001,0,1,0,0
30255,144333,2002,0,1,0,0
30255,144333,2003,0,1,0,0
30255,144333,2004,0,1,0,0
30255,144333,2005,0,1,0,0
30255,144333,2006,0,1,0,0
30255,144333,2007,0,1,0,0
30255,144333,2008,0,1,0,0
30255,144333,2009,0,1,0,0
30255,144333,2010,0,1,0,0
30255,144333,2011,0,1,0,0
30255,144333,2012,0,1,0,0
30255,144333,2013,0,1,0,0
30255,144333,2014,0,1,0,0
161093,144333,2015,1,1,0,0
6454,145303,1989,1,1,0,1
6239,145554,1988,1,1,0,1
6239,145554,1999,1,1,1,1
6239,145554,2002,1,1,1,1
6239,145554,2003,1,1,1,1
6239,145554,2004,1,1,1,1
6239,145554,2005,1,1,1,1
7827,145938,1987,0,1,0,0
7827,145938,1988,0,1,0,0
7827,145938,1989,0,1,0,0
7827,145938,1990,0,1,0,0
7827,145938,1991,0,1,0,0
7827,145938,1992,0,1,0,0
7827,145938,1993,0,1,0,0
7827,145938,1994,0,1,0,0
23771,146663,1996,1,1,1,1
23771,146663,1997,1,1,1,1
26514,148135,1997,0,1,1,0
34492,148340,2000,1,1,1,1
9204,149011,2000,0,1,0,0
9204,149011,2001,0,1,0,0
9204,149011,2002,0,1,0,0
9204,149011,2003,0,1,0,0
9204,149011,2004,1,1,0,0
9204,149011,2005,1,1,0,0
20224,150071,2002,1,1,1,1
31892,150576,2011,0,1,1,0
31892,150576,2012,0,1,1,0
31892,150576,2013,0,1,1,0
31892,150576,2014,0,1,0,0
82959,152057,2015,0,1,1,1
36368,152440,1997,1,1,1,1
121067,155263,2007,1,1,1,0
83658,155777,2012,1,1,1,1
83658,155777,2014,1,1,1,1
83658,155777,2015,1,1,1,1
15511,156943,1993,1,1,0,0
15511,156943,1994,1,1,1,0
93497,158714,2004,0,1,0,0
17337,160212,1999,0,1,0,0
23015,162560,1996,1,1,1,0
31892,164854,1999,0,1,1,1
31892,164854,2001,0,1,1,1
31892,164854,2002,0,1,1,1
31892,164854,2003,0,1,1,1
31892,164854,2004,0,1,1,1
31892,164854,2005,0,1,1,1
31892,164854,2006,0,1,1,1
31892,164854,2007,0,1,1,1
31892,164854,2008,0,1,1,1
31892,164854,2009,0,1,1,1
31892,164854,2011,0,1,1,1
31892,164854,2012,0,1,1,1
31892,164854,2013,0,1,1,1
31892,164854,2014,0,1,1,1
31892,164854,2015,0,1,1,1
6336,165628,1991,1,1,0,1
6336,165628,1999,1,1,1,1
100195,165806,2004,1,1,1,1
100195,165806,2014,1,1,1,1
19526,169653,1995,0,1,1,1
19526,169653,2000,0,1,1,1
148844,169756,2014,1,1,1,1
103242,171768,2004,1,1,1,1
26293,172363,1996,1,1,1,0
26293,172363,1997,1,1,1,0
6464,173454,1991,0,1,0,0
6453,174107,1989,1,1,0,0
33598,174367,1999,1,1,1,1
33598,174367,2006,1,1,1,1
29021,177760,1987,1,1,0,0
29021,177760,1988,1,1,0,0
29021,177760,1989,1,1,0,0
29021,177760,1990,1,1,0,0
29021,177760,1991,1,1,0,0
29021,177760,1992,1,1,0,0
29021,177760,1993,1,1,0,0
6288,178020,1987,1,1,0,0
6288,178020,1988,1,1,0,0
6288,178020,1990,1,1,0,0
40135,178020,2000,0,1,1,0
40135,178020,2004,0,1,1,0
10435,178262,1989,0,1,0,0
6200,179755,1999,1,1,1,0
8865,179867,1987,0,1,0,0
8865,179867,1988,0,1,0,0
8865,179867,1989,0,1,0,0
7852,180069,1987,0,1,0,0
7852,180069,1988,0,1,0,0
7852,180069,1989,0,1,0,0
7852,180069,1990,0,1,0,0
7852,180069,1991,0,1,0,0
7852,180069,1992,0,1,0,0
7852,180069,1993,0,1,0,0
7852,180069,1994,0,1,0,0
7852,180069,1995,0,1,0,0
7852,180069,1996,0,1,0,0
7852,180069,1997,0,1,0,0
7852,180069,1998,0,1,0,0
7852,180069,1999,0,1,0,0
7852,180069,2000,0,1,0,0
7852,180069,2001,0,1,0,0
107664,180416,2009,1,1,0,0
12890,180751,1992,1,1,0,0
5959,181253,1987,0,1,0,0
115680,181459,2009,0,1,1,0
115680,181459,2011,0,1,1,0
26514,182054,1997,0,1,1,0
26514,182054,1998,0,1,1,0
26514,182054,1999,0,1,1,0
26514,182054,2000,0,1,1,0
26514,182054,2001,0,1,1,0
26514,182054,2002,0,1,1,0
26514,182054,2003,1,1,1,0
26514,182054,2004,1,1,1,0
26514,182054,2005,1,1,1,0
26514,182054,2006,1,1,1,0
26514,182054,2007,1,1,1,0
33598,183042,1999,1,1,1,0
33598,183042,2006,1,1,1,0
95581,183958,2003,1,1,1,1
95581,183958,2004,1,1,1,1
95581,183958,2005,1,1,1,1
95581,183958,2006,1,1,1,1
30255,186753,1987,0,1,0,0
30255,186753,1988,0,1,0,0
30255,186753,1989,0,1,0,0
30255,186753,1990,0,1,0,0
30255,186753,1991,0,1,0,0
30255,186753,1992,0,1,0,0
30255,186753,1993,0,1,0,0
30255,186753,1994,0,1,0,0
30255,186753,1995,0,1,0,0
30255,186753,1996,0,1,0,0
30255,186753,1997,0,1,0,0
30255,186753,1998,0,1,0,0
30255,186753,1999,0,1,0,0
30255,186753,2000,0,1,0,0
30255,186753,2001,0,1,0,0
30255,186753,2002,0,1,0,0
113442,187255,2002,0,1,0,0
113442,187255,2003,0,1,0,0
113442,187255,2004,0,1,0,0
113442,187255,2005,0,1,0,0
113442,187255,2012,0,1,0,0
113442,187255,2013,0,1,0,0
113442,187255,2014,0,1,0,0
113442,187255,2015,0,1,0,0
27587,189419,1996,1,1,1,0
150708,189745,2014,0,1,1,1
150708,189745,2015,0,1,1,1
31537,190246,1998,1,1,1,0
36078,190657,2000,0,1,0,0
143981,192147,2012,1,1,1,1
143981,192147,2014,1,1,1,1
5947,193304,1987,0,1,0,0
6154,194815,1987,0,1,0,0
6154,194815,1988,0,1,0,0
6154,194815,1989,0,1,0,0
6154,194815,1990,0,1,0,0
6154,194815,1991,0,1,0,0
6154,194815,1992,0,1,0,0
6154,194815,1993,0,1,0,0
6154,194815,1994,0,1,1,0
6154,194815,1995,0,1,1,0
6154,194815,1996,0,1,0,0
6154,194815,1997,0,1,0,0
6154,194815,1998,0,1,0,0
10148,197302,2013,0,1,1,1
5997,197544,1987,1,1,0,0
5997,197544,1988,1,1,0,0
132907,200640,2010,1,1,1,1
22947,202550,2006,1,1,1,1
127254,203931,1987,0,1,0,0
127254,203931,1988,0,1,0,0
127254,203931,1989,0,1,0,0
9877,203940,1998,1,1,1,0
21216,205346,1995,0,1,1,1
21216,205346,1999,0,1,1,1
21216,205346,2004,0,1,1,1
148841,206156,2014,1,1,1,1
6525,206633,1990,1,1,0,0
34492,206950,2000,1,1,1,1
12630,208619,1987,0,1,0,0
12630,208619,1988,0,1,0,0
12630,208619,1989,0,1,0,0
12630,208619,1992,0,1,0,0
12630,208619,1993,0,1,0,0
12630,208619,1994,0,1,0,0
12630,208619,1995,0,1,0,0
12630,208619,1996,0,1,0,0
12630,208619,1997,0,1,0,0
12630,208619,1998,0,1,0,0
12630,208619,1999,0,1,0,0
12630,208619,2000,0,1,0,0
12630,208619,2001,0,1,0,0
12630,208619,2002,0,1,0,0
12630,208619,2003,0,1,0,0
12630,208619,2004,0,1,0,0
12630,208619,2005,0,1,0,0
12630,208619,2006,0,1,0,0
12630,208619,2007,0,1,0,0
12630,208619,2008,0,1,0,0
12630,208619,2009,0,1,0,0
12630,208619,2010,0,1,0,0
12630,208619,2011,0,1,0,0
12630,208619,2012,0,1,0,0
12630,208619,2013,0,1,0,0
12630,208619,2014,0,1,0,0
12630,208619,2015,0,1,0,0
113442,209111,2002,0,1,0,0
113442,209111,2003,0,1,0,0
113442,209111,2004,0,1,0,0
113442,209111,2005,0,1,0,0
113442,209111,2012,0,1,0,0
113442,209111,2013,0,1,0,0
113442,209111,2014,0,1,0,0
113442,209111,2015,0,1,0,0
20029,209308,2000,0,1,0,0
20029,209308,2007,0,1,0,0
12281,212465,1995,0,1,1,1
124930,212522,2008,1,1,1,1
124930,212522,2011,1,1,1,1
124930,212522,2013,1,1,1,1
6464,212652,1991,0,1,0,0
7827,214030,1987,0,1,0,0
7827,214030,1988,0,1,0,0
7827,214030,1989,0,1,0,0
6241,214816,1988,1,1,0,0
9801,215112,1993,0,1,0,0
32502,215363,1998,1,1,1,0
147580,215710,2013,1,1,1,1
15433,217237,1996,0,1,1,0
15433,217237,1997,0,1,1,0
15433,217237,2001,0,1,1,0
15433,217237,2002,0,1,1,0
15433,217237,2003,0,1,1,0
15433,217237,2004,0,1,1,0
15433,217237,2005,0,1,1,0
15433,217237,2006,0,1,1,0
15433,217237,2007,0,1,1,0
15433,217237,2008,0,1,1,0
15433,217237,2009,0,1,1,0
15433,217237,2010,0,1,1,0
15433,217237,2011,0,1,1,0
15433,217237,2012,0,1,1,0
15433,217237,2013,0,1,1,0
15433,217237,2014,0,1,1,0
15433,217237,2015,0,1,1,0
128441,219343,2010,1,1,1,1
6154,219567,1987,0,1,0,0
6154,219567,1988,0,1,0,0
6154,219567,1989,0,1,0,0
6154,219567,1990,0,1,0,0
6154,219567,1991,0,1,0,0
6154,219567,1992,0,1,0,0
6154,219567,1993,0,1,0,0
6154,219567,1994,0,1,1,0
6154,219567,1995,0,1,1,0
6154,219567,1996,0,1,1,0
12630,220862,1987,0,1,0,0
12630,220862,1988,0,1,0,0
12630,220862,1989,0,1,0,0
12630,220862,1993,0,1,0,0
12630,220862,1994,0,1,1,0
12630,220862,1995,0,1,1,0
12630,220862,1996,0,1,1,0
12630,220862,1997,0,1,1,0
127487,220974,2013,1,1,1,1
127487,220974,2014,1,1,1,1
26514,221476,1997,0,1,1,1
26514,221476,1998,0,1,1,1
26514,221476,1999,0,1,1,1
26514,221476,2000,0,1,1,1
26514,221476,2001,0,1,1,1
26514,221476,2002,0,1,1,1
26514,221476,2003,0,1,1,1
26514,221476,2004,0,1,1,1
26514,221476,2005,0,1,1,1
26514,221476,2006,0,1,1,1
26514,221476,2007,0,1,1,1
26514,221476,2008,0,1,1,1
26514,221476,2009,0,1,1,1
26514,221476,2010,0,1,1,1
26514,221476,2013,0,1,1,1
26514,221476,2014,0,1,1,1
26514,221476,2015,1,1,1,1
6189,222866,1987,1,1,0,0
6189,222866,1988,1,1,0,0
6189,222866,1990,1,1,0,0
6189,222866,1991,1,1,0,0
6323,225773,2003,1,1,1,0
36078,226033,2000,0,1,0,0
36078,226033,2001,0,1,0,0
36078,226033,2002,0,1,0,0
36078,226033,2003,0,1,0,0
36078,226033,2004,0,1,0,0
36078,226033,2005,0,1,0,0
36078,226033,2006,0,1,0,0
36078,226033,2007,0,1,0,0
36078,226033,2008,0,1,0,0
36078,226033,2009,0,1,0,0
36078,226033,2010,0,1,0,0
36078,226033,2011,0,1,0,0
36078,226033,2012,0,1,0,0
36078,226033,2013,0,1,0,0
36078,226033,2014,0,1,0,0
36078,226033,2015,0,1,0,0
6314,226154,1988,1,1,0,0
31892,226752,1999,0,1,1,0
31892,226752,2001,0,1,1,0
31892,226752,2002,0,1,1,0
31892,226752,2003,0,1,1,0
31892,226752,2004,0,1,1,0
31892,226752,2005,0,1,1,0
31892,226752,2006,0,1,1,0
31892,226752,2007,0,1,1,0
31892,226752,2008,0,1,1,0
31892,226752,2009,0,1,1,0
31892,226752,2011,0,1,1,0
31892,226752,2012,0,1,1,0
31892,226752,2013,0,1,1,0
31892,226752,2014,0,1,1,0
31892,226752,2015,0,1,1,0
134531,227517,2008,0,1,0,0
134531,227517,2009,0,1,0,0
134531,227517,2010,0,1,0,0
134531,227517,2011,0,1,0,0
134531,227517,2012,0,1,0,0
134531,227517,2013,0,1,0,0
134531,227517,2014,0,1,0,0
134531,227517,2015,0,1,0,0
93497,227638,2004,0,1,0,0
36860,229650,1999,1,1,1,0
7926,229762,1987,0,1,0,0
7926,229762,1988,0,1,0,0
7926,229762,1989,0,1,0,0
7926,229762,1990,0,1,0,0
146976,229801,2013,0,1,1,1
8857,229913,1998,1,1,1,1
8857,229913,1999,1,1,1,1
8857,229913,2000,1,1,1,1
8857,229913,2001,1,1,1,1
8857,229913,2002,1,1,1,1
33598,231149,1999,1,1,1,1
33598,231149,2006,1,1,1,1
89594,231242,2002,1,1,1,1
8867,231569,1990,0,1,0,0
8867,231569,1991,0,1,0,0
8867,231569,1992,0,1,0,0
8867,231569,1993,0,1,0,0
8867,231569,1994,0,1,0,0
8867,231569,1995,0,1,0,0
8867,231569,1996,0,1,0,0
9595,233031,1988,1,1,0,1
9595,233031,1990,1,1,0,1
9595,233031,1991,1,1,0,1
9595,233031,1992,1,1,0,1
9595,233031,1993,1,1,0,1
9595,233031,1994,1,1,1,1
9595,233031,1995,1,1,1,1
9595,233031,1996,1,1,1,1
26769,233116,2008,0,1,0,0
26769,233116,2009,0,1,0,0
26769,233116,2010,0,1,0,0
26769,233116,2011,0,1,0,0
26769,233116,2012,0,1,0,0
26769,233116,2014,0,1,0,0
26769,233116,2015,0,1,0,0
12281,235231,1995,0,1,1,1
12281,235231,1998,0,1,1,1
6487,236153,1989,0,1,0,1
6487,236153,1991,0,1,0,1
83658,236452,2001,1,1,1,1
83658,236452,2003,1,1,1,1
83658,236452,2005,1,1,1,1
83658,236452,2006,1,1,1,1
83658,236452,2010,1,1,1,1
83658,236452,2012,1,1,1,1
20496,236667,1995,1,1,1,0
20496,236667,1997,1,1,1,0
20496,236667,1998,1,1,1,0
157208,236706,2015,1,1,1,1
127870,237066,2009,1,1,1,1
127870,237066,2010,1,1,1,1
127870,237066,2011,1,1,1,1
127870,237066,2012,1,1,1,1
127870,237066,2013,1,1,1,1
127870,237066,2014,1,1,1,1
127870,237066,2015,1,1,1,1
156386,237619,2015,1,1,1,1
139115,238362,1987,0,1,0,0
139115,238362,1988,0,1,0,0
127943,238362,1989,0,1,0,0
139115,238362,1990,0,1,0,0
139115,238362,1991,0,1,0,0
139115,238362,1992,0,1,0,0
139115,238362,1993,0,1,0,0
139115,238362,1994,0,1,0,0
127943,238362,1995,0,1,0,0
127943,238362,1996,0,1,0,0
139115,238362,1997,0,1,0,0
139115,238362,1998,0,1,0,0
7828,239967,1987,0,1,0,0
7828,239967,1988,0,1,0,0
7828,239967,1989,0,1,0,0
7828,239967,1990,0,1,0,0
7828,239967,1991,0,1,0,0
7828,239967,1992,0,1,0,0
7828,239967,1993,0,1,0,0
7828,239967,1994,0,1,0,0
7828,239967,1995,0,1,0,0
7828,239967,1996,0,1,0,0
6354,240141,1988,0,1,0,0
6263,241308,1988,1,1,0,1
6263,241308,1989,1,1,0,1
6263,241308,1990,1,1,0,1
6263,241308,1991,1,1,0,1
12217,241559,1988,1,1,0,1
12217,241559,1991,0,1,0,1
12217,241559,1994,0,1,1,1
12217,241559,1996,0,1,1,1
12217,241559,1997,0,1,1,1
12217,241559,1999,0,1,1,1
12217,241559,2000,0,1,1,1
12217,241559,2003,0,1,1,1
12217,241559,2004,0,1,1,1
12217,241559,2006,0,1,1,1
12217,241559,2007,0,1,1,1
12217,241559,2008,0,1,1,1
12217,241559,2009,0,1,1,1
12217,241559,2011,1,1,1,1
12217,241559,2012,1,1,1,1
12217,241559,2015,1,1,1,1
132703,242266,1996,0,1,0,0
14905,242659,1993,1,1,0,1
26514,243067,1997,0,1,1,0
82959,243254,2000,0,1,1,0
33594,244345,1999,1,1,1,0
16208,245016,1993,0,1,0,1
79459,245276,2013,1,1,1,1
79459,245276,2015,1,1,1,1
10468,246611,1989,1,1,0,0
9075,248017,1995,0,1,1,0
9075,248017,1996,0,1,0,0
140416,248240,2012,1,1,1,1
140416,248240,2015,1,1,1,1
36865,248455,1999,1,1,1,1
36865,248455,2008,1,1,1,1
6174,249612,1987,1,1,0,1
6174,249612,1989,1,1,0,1
6174,249612,1990,1,1,0,1
6174,249612,1992,1,1,0,1
6174,249612,2011,1,1,1,1
6174,249612,2012,1,1,1,1
6174,249612,2015,1,1,1,1
120752,249872,2007,1,1,1,0
6176,249911,1987,1,1,0,0
14375,250515,1989,0,1,0,0
14375,250515,1990,0,1,0,0
14375,250515,1991,0,1,0,0
14375,250515,1992,0,1,0,0
14375,250515,1993,0,1,0,0
14375,250515,1994,0,1,0,0
14375,250515,1995,0,1,0,0
14375,250515,1996,0,1,0,0
14375,250515,1997,0,1,0,0
14375,250515,1998,0,1,0,0
14375,250515,1999,0,1,0,0
14375,250515,2000,0,1,0,0
14375,250515,2001,0,1,0,0
14375,250515,2002,0,1,0,0
14375,250515,2003,0,1,0,0
14375,250515,2004,0,1,0,0
14375,250515,2005,0,1,0,0
14375,250515,2006,0,1,0,0
14375,250515,2007,0,1,0,0
14375,250515,2008,0,1,0,0
14375,250515,2009,0,1,0,0
14375,250515,2010,0,1,0,0
14375,250515,2011,0,1,0,0
14375,250515,2012,0,1,0,0
14375,250515,2013,0,1,0,0
14375,250515,2014,0,1,0,0
14375,250515,2015,0,1,0,0
6354,250748,1988,0,1,0,0
6394,251400,1988,1,1,0,0
23838,251969,1996,1,1,1,0
23838,251969,2006,1,1,1,0
24971,252706,2007,0,1,1,0
6365,253262,1989,1,1,0,0
147914,254504,2013,1,1,1,1
6413,254849,1995,1,1,1,1
6413,254849,1997,1,1,1,1
6413,254849,1999,1,1,1,1
6413,254849,2001,1,1,1,1
6413,254849,2002,1,1,1,1
6413,254849,2003,1,1,1,1
6413,254849,2004,1,1,1,1
6413,254849,2005,1,1,1,1
8929,255211,1988,1,1,0,0
8929,255211,1989,1,1,0,0
8929,255211,1990,1,1,0,0
8929,255211,1991,1,1,0,0
8929,255211,1992,1,1,0,0
8929,255211,1993,1,1,0,0
8929,255211,1994,1,1,0,0
8929,255211,1995,1,1,0,0
8929,255211,1996,1,1,0,0
8929,255211,1997,1,1,0,0
123934,256553,2000,1,1,1,1
34068,256722,1999,1,1,1,0
34068,256722,2000,1,1,1,0
34068,256722,2001,1,1,1,0
34068,256722,2002,1,1,1,0
34068,256722,2003,1,1,0,0
8867,256816,1995,0,1,0,0
8867,256816,1996,0,1,0,0
8867,256816,1997,0,1,0,0
16040,257466,1993,1,1,0,1
127943,257569,1987,0,1,0,0
127943,257569,1988,0,1,0,0
127943,257569,1989,0,1,0,0
127943,257569,1990,0,1,0,0
127943,257569,1991,0,1,0,0
127943,257569,1992,0,1,0,0
127943,257569,1993,0,1,0,0
95581,259059,2003,0,1,1,1
95581,259059,2004,0,1,1,1
95581,259059,2005,0,1,1,1
95581,259059,2006,0,1,1,1
109395,259059,2013,0,1,1,1
109395,259059,2015,0,1,1,1
6263,259657,1988,0,1,0,0
6263,259657,1989,0,1,0,0
6263,259657,1990,0,1,0,0
6263,259657,1991,0,1,0,0
6263,259657,1992,1,1,0,0
104323,260055,2004,0,1,1,1
132703,260336,1996,0,1,0,0
132703,260336,2001,0,1,0,0
132703,260336,2002,0,1,0,0
132703,260336,2004,0,1,0,0
132703,260336,2005,0,1,0,0
132703,260336,2006,0,1,0,0
132703,260336,2007,0,1,0,0
132703,260336,2008,0,1,0,0
132703,260336,2009,0,1,0,0
10615,263663,1989,1,1,0,0
10615,263663,1991,1,1,0,0
5904,264259,1987,0,1,0,0
6263,265676,2002,1,1,1,1
18251,266271,1997,1,1,1,1
32021,266271,1998,1,1,1,1
18251,266271,1999,1,1,1,1
32021,266271,2000,0,1,1,1
18251,266271,2001,1,1,1,1
32021,266271,2002,0,1,1,1
32021,266271,2003,1,1,1,1
18251,266271,2004,1,1,1,1
32021,266271,2005,1,1,1,1
18251,266271,2010,1,1,1,1
18251,266271,2012,1,1,1,1
12630,266637,1987,0,1,0,0
12630,266637,1988,0,1,0,0
12630,266637,1989,0,1,0,0
12630,266637,1994,0,1,1,0
12630,266637,1995,0,1,1,0
12630,266637,1996,0,1,1,0
12630,266637,1997,0,1,1,0
24968,267737,1996,1,1,1,0
24968,267737,2008,1,1,1,0
36862,267755,1999,1,1,1,0
101976,268734,2007,1,1,1,1
6178,270465,1987,1,1,0,1
6178,270465,1988,1,1,0,1
38457,270531,1998,1,1,1,1
33598,270652,1999,1,1,1,1
33598,270652,2006,1,1,1,1
88941,271855,2002,1,1,1,0
7909,272638,1994,0,1,1,0
9945,272816,1991,1,1,0,0
6206,273457,1987,1,1,0,0
6206,273457,1988,1,1,0,0
6206,273457,1989,1,1,0,0
6206,273457,1990,1,1,0,0
6206,273457,1991,1,1,0,0
15594,273457,1993,1,1,0,0
15594,273457,1994,1,1,1,0
15594,273457,1995,1,1,1,0
15594,273457,1996,1,1,1,0
127349,274070,1996,0,1,1,0
38701,276159,1999,0,1,1,1
38701,276159,2004,1,1,1,1
6173,276748,1988,1,1,0,0
115590,278751,2006,0,1,1,1
115590,278751,2008,0,1,1,1
115590,278751,2009,0,1,1,1
127349,279431,1995,0,1,1,0
127349,279431,1996,0,1,1,0
127349,279431,1997,0,1,1,0
1433,280110,1998,0,1,1,1
5997,280343,1995,1,1,1,0
5954,280428,1987,1,1,0,1
5954,280428,1988,1,1,0,1
5954,280428,1989,1,1,0,1
22368,280763,1996,1,1,1,0
21216,281041,1995,0,1,1,0
107588,282075,2009,1,1,1,1
153899,282329,2014,1,1,1,0
27479,283643,1995,1,1,1,0
6304,285441,1987,1,1,0,0
109972,287212,1987,0,1,0,0
109972,287212,1988,0,1,0,0
109972,287212,1989,0,1,0,0
109972,287212,1990,0,1,0,0
109972,287212,1991,0,1,0,0
109972,287212,1992,0,1,0,0
109972,287212,1993,0,1,0,0
109972,287212,1994,0,1,0,0
109972,287212,1995,0,1,0,0
20880,287212,1996,0,1,0,0
139643,288107,1987,0,1,0,0
139643,288107,1988,0,1,0,0
139643,288107,1989,0,1,0,0
139643,288107,1990,0,1,0,0
139643,288107,1991,0,1,0,0
139643,288107,1992,0,1,0,0
139643,288107,1993,0,1,0,0
139643,288107,1994,0,1,0,0
139643,288107,1995,0,1,0,0
139643,288107,1996,0,1,0,0
139643,288107,1997,0,1,0,0
139643,288107,1998,0,1,0,0
139643,288107,1999,0,1,0,0
139643,288107,2000,0,1,0,0
139643,288107,2001,0,1,0,0
95601,288376,2010,1,1,1,1
95601,288376,2011,1,1,1,1
21216,289449,1995,0,1,1,0
21216,289449,1999,0,1,1,0
21216,289449,2004,1,1,1,0
7856,291817,1987,1,1,0,0
7856,291817,1988,1,1,0,0
7856,291817,1989,1,1,0,0
7856,291817,1990,1,1,0,0
7856,291817,1991,1,1,0,0
7856,291817,1992,1,1,0,0
7856,291817,1993,1,1,0,0
7856,291817,1994,1,1,0,0
7856,291817,1995,1,1,0,0
38701,293026,1999,0,1,1,1
3198,294256,2012,1,1,1,0
132703,294265,1996,0,1,0,0
26514,294564,2015,1,1,1,1
39358,294809,2000,1,1,1,0
39358,294809,2001,1,1,1,0
24329,298245,1996,1,1,1,1
17016,300942,1995,0,1,1,1
17016,300942,2013,1,1,1,1
17016,300942,2014,1,1,1,1
38701,301668,1999,0,1,1,0
38701,301668,2004,1,1,1,0
20880,301864,1996,0,1,0,0
109972,301864,1998,0,1,0,0
6422,302245,1992,1,1,0,0
33593,302656,1999,1,1,1,1
7827,303961,1990,1,1,0,0
7827,303961,1991,1,1,0,0
33598,306140,1999,1,1,1,1
33598,306140,2006,1,1,1,1
125174,308649,2008,1,1,1,0
127254,309561,1987,0,1,0,0
127254,309561,1988,0,1,0,0
127254,309561,1989,0,1,0,0
